randomness,timestamp,tweet,label
15729,31-10-2019 23:10,b'RT @jasoncaine: Happy Halloween! I hope U all have a fun &amp; safe night! Time to get scary  #halloween2019 #halloweencostume #halloween #sca',1
20174,31-10-2019 16:17,b'RT @salyers_maryana: What in actual hell is WRONG with people?!? They belong in the mental institution!! Like YESTERDAY!!!! \xf0\x9f\x98\xb3\n\n#ReopenInsan\xe2\x80\xa6',0
18593,31-10-2019 03:54,"b'RT @OtterlyHopeful: ""Hope is the thing with feathers that perches in the soul - and sings the tunes without the words - and never stops at\xe2\x80\xa6'",0
10612,31-10-2019 22:03,b'My Sully  #happyhalloween #halloween #kidatheart #kid #monstersinc #disney #pixer #trickortreat #candy #onsie https://t.co/RBVoI24X5Q',1
9234,30-10-2019 17:18,b'I have an overnight shift tonight and these suicidal thoughts are getting to be too much #BPD',0
22301,31-10-2019 18:51,"b'Take a moment each day to #enjoy &amp; #embrace something in your life. The world is a #cathedral, let your actions ech https://t.co/oexAxE1PXs'",1
3235,01-11-2019 04:36,"b'#Adorable #BabyGirl #Babyboy #toddlerGirl #toddlerboy #quilt #Lions, and #Tigers and #Rhinoceros Oh My! #Bright &amp; https://t.co/e7RMRdE5dp'",1
16700,31-10-2019 05:00,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
10052,31-10-2019 03:25,b'Lessons from #CarrieFisher on my #birthday ...  #ptsd #MentalHealthAwareness #Feminism\nhttps://t.co/EZcOjXXF1K',0
15849,31-10-2019 20:34,b'RT @JonnyRockin617: @L0B033 @Carreenv1 @JuelzLovesKush @Norstackk @rearea_canis @james_bong13 @Heretic__13 @ReeferMcGee @lanni_1503 @babygi',1
5810,28-10-2019 11:16,"b'And all that He has done, and the new day, your family, and all that there is to be thankful for, and praying for t\xe2\x80\xa6 https://t.co/ARPgkkEN1E'",0
11874,28-10-2019 15:20,b'RT @alhajitekno: #SKELETUN the video! Link on me bio #enjoy https://t.co/0zfURa7wXX',1
5999,28-10-2019 23:02,"b'Ava tells us about one program that\xe2\x80\x99s particularly \xe2\x80\x9cnote\xe2\x80\x9d-worthy, Emily shows us what\xe2\x80\x99s been called the eighth wond\xe2\x80\xa6 https://t.co/LK14qV9Ex4'",0
17886,27-10-2019 17:39,b'RT @MiaStJohnBoxer: The truth about #mentalillness #homlessness #addiction #suicide How I survived it all &amp; you can too\xf0\x9f\x8e\x97\xf0\x9f\x92\x9aTune in this week\xe2\x80\xa6',0
54,31-10-2019 01:15,b' @alhajitekno: \n #SKELETUN  the video! Link on me bio #enjoy _____________________________________________ https://t.co/jwCeidYbs0',1
22988,01-11-2019 00:53,b'Todays Heartwarming  Sky At 5:01pm...\n#belize #island #instagram #photography #instagay #follow #followback https://t.co/Oa5imx8Kev',1
9354,31-10-2019 22:19,"b'I tried to think of the most harmless thing. Something I loved from my childhood. Something that could never, ever https://t.co/3JBEJHKULk'",1
8280,31-10-2019 19:26,b'Happy Halloween! \n\n#halloween #spooky #trickortreat #pumpkin #costume #fall #halloweencostume #october #scary https://t.co/XkCklvYWE6',1
22206,31-10-2019 16:30,"b'Stopping and looking at the World around you can open your eyes to what mother nature can give us, go for a walk ge\xe2\x80\xa6 https://t.co/61cLvtYEz7'",0
7364,29-10-2019 10:38,b'GOOD MORNING EVERYONE!!! HAPPY TUESDAY!!\n#enjoy #your #day #lifestyle #entrepreneur #tuesday #terranceksmalls https://t.co/hKoOmcsyDb',1
9547,31-10-2019 15:05,"b'Improved mind and body functions can also be help to restore health, increase the effectiveness of the immune syste\xe2\x80\xa6 https://t.co/IAYRqImygU'",0
6790,31-10-2019 18:00,b'Dr Todd Hill + @_LoriMontgomery discuss the importance to introducing #fun + #PhysicalActivity into your work day t https://t.co/08N0QkQEb3',1
5941,26-10-2019 09:22,"b'As he pulled the trigger,\nAnd the bullet entered my brain,\nMy worst fear came true.\n\nI survived...\n#suicidal'",0
13374,30-10-2019 16:29,"b'RT @cmpano: @DrRonM shared valuable info at @ACMHCK Behavioral Health Summit on impact of #SDOH on individuals #health, wellness &amp; #recover\xe2\x80\xa6'",0
4475,30-10-2019 18:42,b'#WednesdayVibes\n#WednesdayMood\n\nBeautiful song! #Enjoy !!\n\n#artist  Riah\n\n#SONG  In My Dream\n\n#stream https://t.co/1uhOHefFyW',1
8798,01-11-2019 01:48,b'Heres a song for you \n\n#NowPlaying #Enjoy #Jazz #music #journey #moment #love #FeelSomething #FeelingFresh https://t.co/olnDMrZ38I',1
2810,31-10-2019 13:51,"b""Shout out @JoellOrtiz I love you for this one bro! I know we ain't friends but I go through this shit every day! Yo\xe2\x80\xa6 https://t.co/s7Xd2zOctm""",0
6035,01-11-2019 04:30,b'Be kind and good to everyone\nStay blessed and make life worth\nWish you a Happy Labh Pancham\n\ncall on: 90165 59101 / https://t.co/nPsELEoapD',1
6350,30-10-2019 20:38,b'Cheers my friend! #enjoy https://t.co/2SEgizOLRk https://t.co/mq6yoCYRhU',1
16424,31-10-2019 00:27,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
3332,31-10-2019 14:31,b'#ChilesRellenos on #halloweencostume now live on #YouT\n#enjoy https://t.co/8bf3nKHxMj',1
4772,31-10-2019 13:18,b'@Galck_ke @zandiiiiiiii @annbelky @JayTiche Being financially dependent on a parent that is homophobic and/ or does\xe2\x80\xa6 https://t.co/xkxxDGebLy',0
15069,31-10-2019 15:46,b'RT @friendshipbench: NOVEMBER TRAINING is open for applications! For all who want to be trained in the Friendship Bench #evidencebased ment\xe2\x80\xa6',0
3317,01-11-2019 04:05,b'#BreakingNews Yall  #Happy #Halloween https://t.co/sNjuTF0Khz',1
22095,28-10-2019 07:23,b'Sometimes breakthrough and positivity comes from perseverance and PAIN! #continuethefight #mentalillness #mentalhealth',0
9739,31-10-2019 19:10,b'IT \nTODAY!!! Thursday OCTOBER 31st\n\nOne Of The BIGGEST CONTEST IN NYC \nRegistrations Starts at 10:30pm\n\nHombres L https://t.co/wyNctULN2s',1
16979,30-10-2019 11:48,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
11979,28-10-2019 12:27,b'RT @alhajitekno: #SKELETUN the video! Link on me bio #enjoy https://t.co/0zfURa7wXX',1
23602,28-10-2019 01:34,b'What to Do About Your Mean Streak - https://t.co/HKeTr5ObRW #relationships #mentalhealth #mentalillness #recovery\xe2\x80\xa6 https://t.co/BoMxOYGjFZ',0
6445,31-10-2019 21:34,b'COMING SOON! #Zombicide #GreenHorde #BlackPlague #ZombicideInvader\n\nKeep watching our social media channels for mor https://t.co/TThaUjmtkK',1
21629,27-10-2019 02:46,b'RT @xxFynaTixx: 4 years ago #mentalillness #SuicideAwareness #depression https://t.co/qKhB62cuAd',0
15182,31-10-2019 21:35,b'RT @gavinburnps: Huge thanks to #lauragray from P4  for teaching us some cheerleading moves to complete our marathon today #HWB #FUN  htt',1
10917,31-10-2019 15:17,"b'On Sunday, @instagram announced it was expanding its ban on suicide-related content to include fictional depictions\xe2\x80\xa6 https://t.co/MzCIlkAKEK'",0
16218,31-10-2019 11:31,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
23804,31-10-2019 19:15,b'Wishing all of you ghouls and goblins a Happy and Safe Halloween!\n\n#Halloween #BeSafe #Frightening #Fun https://t.co/GzmrqMSayi',1
9423,31-10-2019 16:17,"b'I\xe2\x80\x99ve been away from music for a good while, my mind has been in a horrible state. I needed time away to find myself\xe2\x80\xa6 https://t.co/Sms6PVjE8x'",0
19557,31-10-2019 21:24,b'RT @realpreityzinta: Anything can happen on Halloween  Heres to having some fun  and being a little crazy ! Perks of showing up on the',1
15527,25-10-2019 12:26,b'RT @iammeggan: I\xe2\x80\x99m curios Mental Health Community....Would you consider #selfharming an addiction?\n.\n.\n.\n#mentalhealth #selfharm #addiction\xe2\x80\xa6',0
20589,30-10-2019 04:09,"b'RT @stanwawrinka: The food was exquisite, the people around were amazing. Yesterday was a good night in #Paris  ! @kevadamss'",1
6780,29-10-2019 08:14,b'Dont you long for a drive at this location? Rent a car now and be on the road.\n\n#Oman #Muscat #Salalah #carrental https://t.co/xo0rvmFxx3',1
16748,30-10-2019 22:03,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
5192,27-10-2019 18:36,b'@TheWeeBarra @thewrittenro @rose_nikolas @TheLancetPsych @UCLGlobalHealth @TheLancet @SumeetJain_SKB @UCL_NCD\xe2\x80\xa6 https://t.co/XW5SqvOKAs',0
20103,31-10-2019 22:01,b'RT @RobJanowitz_AP: Rain didnt stop our day!!! #halloween2019 #halloweencostume @MAS_WP @MAS_PTA @DrJosephRicca @wplainsschools #WPProud #',1
10580,01-11-2019 09:31,b'My lil mama at the playgroooooooooound #ariacaseyemani #my #my #myboopboop #fun #playground #fallseason https://t.co/uB6felIUDV',1
11675,31-10-2019 15:54,"b'RT @AChVoice: ""We\'re all just humans, dealt our own lots in life. Do the best you can with what you have, give and receive help where you c\xe2\x80\xa6'",0
9357,29-10-2019 01:41,b'I understand now why they choose to regardless who They leave behind #mentalillness #SuicideDueToPain #tired',0
1506,29-10-2019 03:11,"b""RT @4b1ae65aaef04bd: WHY ALL THE #HESITATION #JAMES? #PACK #OUT \nYOU'RE #UNHAPPY WITH #AMERICA, GO #LIVE IN #CHINA. https://t.co/TSQXlvVeKs""",0
21937,01-11-2019 07:19,b'She was different in every way... #fun https://t.co/53apoD0zzY',1
7559,31-10-2019 15:49,b'Halloween + Cult Humor + Will Ferrell FTW \xf0\x9f\x98\x82\xf0\x9f\x8e\x83 #depression #anxiety #love #mentalhealth #psychology #lgbt #lgbtq #sad\xe2\x80\xa6 https://t.co/vaa2yDBHJe',0
10010,31-10-2019 15:22,b'Ladies Genuine Cowhide Leather Jeans Belt Top Quality #island #california #beachbum #happy #sunshine #fashion https://t.co/oBlYyS7E1H',1
11569,28-10-2019 05:27,b'RT @4UWell: Benefits of Strength Training .. It will improve nearly every aspect of your health from the inside out. Regular physical activ\xe2\x80\xa6',0
414,31-10-2019 11:54,"b""@McDonalds_SA I am not happy with this meal, no lettuce, no tomato, no cucumber it's just dry, bought at Midrand Mc\xe2\x80\xa6 https://t.co/Nj7vgFHYJZ""",0
2225,27-10-2019 19:15,"b""RT @Meandmymhmatter: It's #selfcaresunday so what #selfcare have you done today? I've been watching @IAmChrisRamsey which made me smile. #m\xe2\x80\xa6""",0
16085,01-11-2019 03:05,"b'RT @KingdomGospelRa: The Key to Open your Heart: https://t.co/mdALb9bmKW\n""Gods Guidance Allowed Me to Overcome Temptation in the Wor'",1
21152,29-10-2019 11:55,"b'RT @TMentalHealth: If you have a #mentalillness, are supporting a family member with one or are interested in how you can support a friend\xe2\x80\xa6'",0
22524,30-10-2019 09:26,b'The Health of Millennials\xe2\x80\xa6  https://t.co/gsU3zHnowP #mentalillness #worklifebalance #Millennials',0
17405,31-10-2019 22:34,b'RT @LoganRoss1404: Happy Halloween everyone \n#halloween2019 #halloweencostume #Devil #ChildActor #spooky #fun https://t.co/HyOT5c3i1N',1
3547,31-10-2019 20:09,"b'#Gratitude: How To Change Negative #Beliefs, Be #Happy, And Become Successful https://t.co/VGs3JoiNpo via @RIZZARR https://t.co/zrrZeWp9UG'",1
6756,30-10-2019 12:23,b'Don\xe2\x80\x99t let life get so busy that you miss out on saying your manners. ... good morning . How are you . Have a nice d\xe2\x80\xa6 https://t.co/dkhswWedfx',0
9355,30-10-2019 23:05,b'I trust #Jesus and only #Jesus today. May His sincere HEART of eternal #LOVE for ALL be UPON us ALL and WITHIN us A\xe2\x80\xa6 https://t.co/zPTYWe0IiL',0
3200,27-10-2019 22:35,"b""You are super. We promise. \xf0\x9f\xa7\xa1\n\nBut do you ever have those moments where you don't think you are? Same. Our brains so\xe2\x80\xa6 https://t.co/4tuXksFsIj""",0
22738,01-11-2019 00:30,b'These two lovely girls really enjoyed turning @VerbeemNat into a human sundae @GlenwoodGriffin #SchoolSpirit https://t.co/rnxNqSzDrB',1
19941,31-10-2019 17:45,b'RT @realpreityzinta: Happy Halloween everyone  Time to have some fun @BeingSalmanKhan #chulbulpandey #halloween #fun #madness #ting https:',1
10855,01-11-2019 04:01,b'Occasionally you get to do #halloween with the #metalmistress @mariabrink of inthismomentofficial in your town/her https://t.co/VzgOZ0rGsI',1
10097,01-11-2019 07:27,b'Lights and shadows  #fun https://t.co/tEFn2XmE8E',1
16850,30-10-2019 13:42,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
2338,01-11-2019 01:44,"b""RT @nitumenilete: #happy #streetstyle #moda Men's Mesh Belt Quartz Watches https://t.co/kZhqMOOSpC https://t.co/vdLE1yMq6o""",1
7077,01-11-2019 02:35,b'first night in Palm Springs &amp; we spend it cuddling by a fire \n\n#traveling #california #explore #loveyou https://t.co/KGRnhLT7Sa',1
2546,28-10-2019 23:45,"b""RT @SANEAustralia: A diagnosis of mental illness does not define a person. You are not 'OCD'. You are not a 'schizophrenic' or 'bipolar'. Y\xe2\x80\xa6""",0
8874,31-10-2019 18:02,b'Hey! Hows your week going so far?\nMe: \n\n(Who else can relate?! ) \n\n#Zoee #goals #motivation  #week #halloween https://t.co/zuGyMIXOsG',1
21359,29-10-2019 22:43,b'RT @VenomOfAVirgo: what an amazing #writer and #blogger ! she shares insight into #mentalhealth and #mentalillness and is super #inspiratio\xe2\x80\xa6',0
19323,01-11-2019 10:19,"b'RT @RashadaWrites: Good morning, friends! #HelloNovember #enjoy #Fridaymorning #winter #autumn #nature #breeze #weather \n\nhttps://t.'",1
11030,31-10-2019 15:35,b'Our Less Thinking More Living Emblem T-shirt \xe2\x9c\x94\xef\xb8\x8f\n\nAvailable in a wide range of colours and styles\xe2\x80\xa6 https://t.co/IqHdLCIvnX',0
1573,30-10-2019 16:55,"b""RT @AndyTuohyDesign: My tribute to @the_prodigy Like many I found the death of Keith tragic. If you're experiencing #depression or #anxiety\xe2\x80\xa6""",0
21821,30-10-2019 11:05,"b'Sat down with @BigredRyan01 last night and taped an episode of @LifeinRedPod We talked #mentalhealth,\xe2\x80\xa6 https://t.co/NSa9ya8Kht'",0
20206,28-10-2019 12:32,b'RT @saquibna: Proud to have finished my 4part  #gayboystomen workshops covering #addictions #relationships #shame. Worked with 150 men in p\xe2\x80\xa6',0
18939,01-11-2019 07:22,b'RT @Promzy18836504: With the new day comes new strength and new thought \n#NoNutNovember \n#Happy new month https://t.co/yaggy4GWpW',1
20233,31-10-2019 20:46,b'RT @SaveATrain: Travel is the only thing you buy that makes you richer. #Fun #ILikeToTravel #Travel_Europe #Serenity #Wanderlust  #Train #A',1
10496,30-10-2019 23:01,b'Movember ready \xf0\x9f\x91\xa8\xf0\x9f\x8f\xbb\xe2\x80\x8d\xf0\x9f\xa6\xb0 love doing something for promoting mental health which is a big passion of mine \xe2\x9c\x8c\xef\xb8\x8f please donat\xe2\x80\xa6 https://t.co/Js2bRbtH1f',0
17259,29-10-2019 09:03,b'RT @Lauren_M_Burns: Amanda Marchant from @ShareUKResearch talks about new research on the #selfharm and gender discrepancies in #youngpeopl\xe2\x80\xa6',0
10616,31-10-2019 10:23,b'My super-power!\n#anxiety #mentalhealth\n #KeepTalkingMH #MentalHealthAwareness #SickNotWeak #EndTheStigma\xe2\x80\xa6 https://t.co/FbPKaaI2d3',0
16954,30-10-2019 12:01,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
6139,31-10-2019 19:54,b'Bleedin Love \n Pre-save link in bio\n\n#nov1 \n#presavelinkinbio \n#enjoy \n#music https://t.co/UrsBLecb7U',1
9013,28-10-2019 00:30,b'How to be happier without really trying: 4 odd secrets from research https://t.co/8Xkow8SK5u #mentalhealth\xe2\x80\xa6 https://t.co/Y6sHSs0PNb',0
4238,31-10-2019 19:35,b'#peace and #love everyone the #weekend is #approaching #enjoy  https://t.co/x4boJUPwxX',1
13360,01-11-2019 06:21,b'RT @CLVivers: Current feel\n#bite #happy #halloween https://t.co/Swtiwg7KzD',1
13944,28-10-2019 17:58,b'RT @doc_bipolar: I had anorexia as a teenager.\nAnxiety for as long as I can remember.\nDepression.\nHypomania.\nPanic attacks. \n\n#Doctors are\xe2\x80\xa6',0
13248,01-11-2019 00:09,b'RT @chriscornell: #tbt Chris trick-or-treating with Cball and Toni \n#Happy Halloween! \n #chriscornell forever https://t.co/9ZSgToVaGm',1
19277,30-10-2019 11:50,"b'RT @RashadaWrites: Good morning, friends! #enjoy #winter #Wednesdaymorning #autumn #snowfall  #beautiful #Tulips in the #snow  #nature'",1
19437,31-10-2019 11:44,"b'RT @RashadaWrites: Happy day, friends! #HappyHalloween #enjoy #autumn #beautiful #flowers #nature\n\nhttps://t.co/q1MqsKwRKa #Writing\n\nCel'",1
17919,30-10-2019 14:30,"b'RT @MikeWJZ: #Breaking The #BPD Comissioner is now on the scene of the police involved shooting. 1 suspect shot, transported. 6300 York #Ri\xe2\x80\xa6'",0
3293,26-10-2019 18:12,b'#bipolardisorder\n#mentalillness \n\nThe right medications + therapy saved my #bipolar life. https://t.co/3twYrpuMRt',0
5117,30-10-2019 12:12,"b'@Ryanair Go well Norman, good job!! #enjoy #Edinburgh2015 https://t.co/3IvGtYsgMp'",1
18885,31-10-2019 23:25,"b'RT @PostHigh: FREE SHIPPING FRIDAY \nPortable glow in the dark Footy goal posts for kids, THE perfect Christmas gift from Santa  use the'",1
6561,31-10-2019 23:09,b'Day 31\n\nMY FIRST EVER INKTOBER COMPLETE!!!!\n\nIf anyone plays pokemon yall know who this is.\n\n#inktober2019 https://t.co/Mp7FcGDbPs',1
15235,31-10-2019 20:00,"b'RT @Girlieatheart: 40 Cedis, Ladies Stock While Supplies Last\n#fashionblogger #fashionista #styleblogger #fabulous #ghana #atl #newyork #l'",1
172,28-10-2019 12:44,"b"" YOUTUBE Su Youtube la versione definitiva ed in HD dell'esibizione di #Anastacia allo Swiss Indoors. \n\n YOUT https://t.co/pZb2IgeV8Q""",1
18813,31-10-2019 01:43,"b'RT @picardonhealth: Media and public relations employees whose jobs require monitoring wars and violence are reporting #PTSD, #depression,\xe2\x80\xa6'",0
15341,28-10-2019 13:18,b'RT @hakhanatli: Happy weekend \n\n-\n-\n-\n#happyweekend #weekend #happy #love #weekendvibes #friday #happyfriday #like #autumn #happyday #trav',1
2650,31-10-2019 13:21,"b""RT @talismanfashion: #Happy #Halloween\nDon't forget to check out our #website for details of all our vacancies\n\nhttps://t.co/nI2aONWTO7 htt""",1
4407,31-10-2019 14:30,b'#Teachers: get actionable tips on supporting Mental Health in your classroom at the Virtual SEND Conference\n\nSee fu\xe2\x80\xa6 https://t.co/uiCLdL3NF2',0
5702,30-10-2019 18:45,"b'Adria is living a good life, far different from where she was just a few years ago when #mentalillness took its tol\xe2\x80\xa6 https://t.co/5vKKStIzV1'",0
7495,26-10-2019 16:28,b'Great way to spend my Saturday morning at National Alliance on Mental Illness Walk 2019!\n\n#stigmafree #b4stage4\xe2\x80\xa6 https://t.co/COJtqoHuZ8',0
